Year	Month_ID	Region_Province_Eng	Region_Province_Fr	Species_Eng	Species_Fr	Type_Eng	Type_Fr	Condition_Code	Description_Eng	Description_Fr	Units_Eng	Units_Fr	Data_Value
2023	1	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	572	Endocarditis	Endocardite	Condemned per 10,000	Condamnés par 10 000	0.8382
2023	1	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	0.9475
2023	1	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	5.6421
2023	1	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	1.8668
2023	1	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	577	Pleuritis	Pleurésie	Condemned per 10,000	Condamnés par 10 000	0.1421
2023	1	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	577	Pleuritis	Pleurésie	Condemned per 10,000	Condamnés par 10 000	0.7782
2023	1	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	577	Pleuritis	Pleurésie	Condemned per 10,000	Condamnés par 10 000	0.2667
2023	1	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	579	Pneumonia	Pneumonie	Condemned per 10,000	Condamnés par 10 000	1.2318
2023	1	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	579	Pneumonia	Pneumonie	Condemned per 10,000	Condamnés par 10 000	5.3503
2023	1	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	579	Pneumonia	Pneumonie	Condemned per 10,000	Condamnés par 10 000	2.0383
2023	1	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	620	Neoplasm (Bovine Squamous Cell Carcinoma)	Néoplasme (Épithéliome spino-cellulaire des bovins	Condemned per 10,000	Condamnés par 10 000	0.1895
2023	1	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	620	Neoplasm (Bovine Squamous Cell Carcinoma)	Néoplasme (Épithéliome spino-cellulaire des bovins	Condemned per 10,000	Condamnés par 10 000	0.1524
2023	1	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	635	Neoplasm (Lymphosarcoma)	Néoplasme (lymphosarcome)	Condemned per 10,000	Condamnés par 10 000	0.4738
2023	1	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	635	Neoplasm (Lymphosarcoma)	Néoplasme (lymphosarcome)	Condemned per 10,000	Condamnés par 10 000	13.8135
2023	1	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	635	Neoplasm (Lymphosarcoma)	Néoplasme (lymphosarcome)	Condemned per 10,000	Condamnés par 10 000	3.086
2023	1	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	660	Neoplasm (NOS)	Néoplasme (NDA)	Condemned per 10,000	Condamnés par 10 000	0.1421
2023	1	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	660	Neoplasm (NOS)	Néoplasme (NDA)	Condemned per 10,000	Condamnés par 10 000	0.1143
2023	1	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	910	Anemia	Anémie	Condemned per 10,000	Condamnés par 10 000	0.0237
2023	1	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	910	Anemia	Anémie	Condemned per 10,000	Condamnés par 10 000	0.019
2023	1	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	920	Icterus/Jaundice	Ictère/Jaunisse	Condemned per 10,000	Condamnés par 10 000	0.5211
2023	1	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	920	Icterus/Jaundice	Ictère/Jaunisse	Condemned per 10,000	Condamnés par 10 000	0.1946
2023	1	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	920	Icterus/Jaundice	Ictère/Jaunisse	Condemned per 10,000	Condamnés par 10 000	0.4572
2023	1	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	930	Septicemia/Toxemia/Congestion	Septicémie/toxémie/congestion	Condemned per 10,000	Condamnés par 10 000	1.2318
2023	1	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	930	Septicemia/Toxemia/Congestion	Septicémie/toxémie/congestion	Condemned per 10,000	Condamnés par 10 000	2.5292
2023	1	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	930	Septicemia/Toxemia/Congestion	Septicémie/toxémie/congestion	Condemned per 10,000	Condamnés par 10 000	1.4859
2023	1	West	Ouest	Cattle	Bovins	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	401.3256
2023	1	East	Est	Cattle	Bovins	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	412.0485
2023	1	Canada	Canada	Cattle	Bovins	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	403.4255
2023	1	West	Ouest	Cattle	Bovins	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	422152
2023	1	East	Est	Cattle	Bovins	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	102798
2023	1	Canada	Canada	Cattle	Bovins	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	524950
2023	2	West	Ouest	Cattle	Bovins	Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem		Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem	Condemned per 10,000	Condamnés par 10 000	1.1012
2023	2	East	Est	Cattle	Bovins	Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem		Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem	Condemned per 10,000	Condamnés par 10 000	1.4115
2023	2	Canada	Canada	Cattle	Bovins	Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem		Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem	Condemned per 10,000	Condamnés par 10 000	1.1629
2023	2	West	Ouest	Cattle	Bovins	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	1.902
2023	2	East	Est	Cattle	Bovins	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	0.2016
2023	2	Canada	Canada	Cattle	Bovins	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	1.5639
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	1	Abscess	Abcès	Condemned per 10,000	Condamnés par 10 000	0.3003
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	1	Abscess	Abcès	Condemned per 10,000	Condamnés par 10 000	3.6295
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	1	Abscess	Abcès	Condemned per 10,000	Condamnés par 10 000	0.9624
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.0501
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.6049
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.1604
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	61	Odour (NOS)	Odeur (NDA)	Condemned per 10,000	Condamnés par 10 000	0.2016
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	61	Odour (NOS)	Odeur (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0401
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	220	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.5005
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	220	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.2016
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	220	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.4411
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	250	Serous Atrophy of fat	Atrophie séreuse des graisses	Condemned per 10,000	Condamnés par 10 000	0.5506
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	250	Serous Atrophy of fat	Atrophie séreuse des graisses	Condemned per 10,000	Condamnés par 10 000	1.0082
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	250	Serous Atrophy of fat	Atrophie séreuse des graisses	Condemned per 10,000	Condamnés par 10 000	0.6416
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	340	Edema	Oedème	Condemned per 10,000	Condamnés par 10 000	0.5506
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	340	Edema	Oedème	Condemned per 10,000	Condamnés par 10 000	0.6049
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	340	Edema	Oedème	Condemned per 10,000	Condamnés par 10 000	0.5614
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	512	Arthritis	Arthrite	Condemned per 10,000	Condamnés par 10 000	0.2016
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	512	Arthritis	Arthrite	Condemned per 10,000	Condamnés par 10 000	0.0401
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	545	Hepatitis	Hépatite	Condemned per 10,000	Condamnés par 10 000	1.2513
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	545	Hepatitis	Hépatite	Condemned per 10,000	Condamnés par 10 000	1.2098
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	545	Hepatitis	Hépatite	Condemned per 10,000	Condamnés par 10 000	1.2431
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	546	Lymphadenitis	Lymphadénite	Condemned per 10,000	Condamnés par 10 000	1.4115
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	546	Lymphadenitis	Lymphadénite	Condemned per 10,000	Condamnés par 10 000	0.2807
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	560	Nephritis	Néphrite	Condemned per 10,000	Condamnés par 10 000	0.1001
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	560	Nephritis	Néphrite	Condemned per 10,000	Condamnés par 10 000	0.6049
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	560	Nephritis	Néphrite	Condemned per 10,000	Condamnés par 10 000	0.2005
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	566	Pyelonephritis	Pyélonéphrite	Condemned per 10,000	Condamnés par 10 000	0.3003
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	566	Pyelonephritis	Pyélonéphrite	Condemned per 10,000	Condamnés par 10 000	1.0082
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	566	Pyelonephritis	Pyélonéphrite	Condemned per 10,000	Condamnés par 10 000	0.4411
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	571	Pericarditis	Péricardite	Condemned per 10,000	Condamnés par 10 000	0.5506
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	571	Pericarditis	Péricardite	Condemned per 10,000	Condamnés par 10 000	2.6213
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	571	Pericarditis	Péricardite	Condemned per 10,000	Condamnés par 10 000	0.9624
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	572	Endocarditis	Endocardite	Condemned per 10,000	Condamnés par 10 000	0.0501
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	572	Endocarditis	Endocardite	Condemned per 10,000	Condamnés par 10 000	4.8393
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	572	Endocarditis	Endocardite	Condemned per 10,000	Condamnés par 10 000	1.0025
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	0.2503
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	6.8557
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	1.5639
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	577	Pleuritis	Pleurésie	Condemned per 10,000	Condamnés par 10 000	0.1001
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	577	Pleuritis	Pleurésie	Condemned per 10,000	Condamnés par 10 000	2.0164
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	577	Pleuritis	Pleurésie	Condemned per 10,000	Condamnés par 10 000	0.4812
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	579	Pneumonia	Pneumonie	Condemned per 10,000	Condamnés par 10 000	0.7508
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	579	Pneumonia	Pneumonie	Condemned per 10,000	Condamnés par 10 000	4.436
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	579	Pneumonia	Pneumonie	Condemned per 10,000	Condamnés par 10 000	1.4837
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	620	Neoplasm (Bovine Squamous Cell Carcinoma)	Néoplasme (Épithéliome spino-cellulaire des bovins	Condemned per 10,000	Condamnés par 10 000	0.0501
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	620	Neoplasm (Bovine Squamous Cell Carcinoma)	Néoplasme (Épithéliome spino-cellulaire des bovins	Condemned per 10,000	Condamnés par 10 000	0.0401
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	635	Neoplasm (Lymphosarcoma)	Néoplasme (lymphosarcome)	Condemned per 10,000	Condamnés par 10 000	0.3003
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	635	Neoplasm (Lymphosarcoma)	Néoplasme (lymphosarcome)	Condemned per 10,000	Condamnés par 10 000	14.7195
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	635	Neoplasm (Lymphosarcoma)	Néoplasme (lymphosarcome)	Condemned per 10,000	Condamnés par 10 000	3.1678
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	660	Neoplasm (NOS)	Néoplasme (NDA)	Condemned per 10,000	Condamnés par 10 000	0.1001
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	660	Neoplasm (NOS)	Néoplasme (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0802
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	670	Neoplasm (Schwannoma)	Néoplasme (Schwannome)	Condemned per 10,000	Condamnés par 10 000	0.0501
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	670	Neoplasm (Schwannoma)	Néoplasme (Schwannome)	Condemned per 10,000	Condamnés par 10 000	0.0401
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	920	Icterus/Jaundice	Ictère/Jaunisse	Condemned per 10,000	Condamnés par 10 000	0.8008
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	920	Icterus/Jaundice	Ictère/Jaunisse	Condemned per 10,000	Condamnés par 10 000	0.4033
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	920	Icterus/Jaundice	Ictère/Jaunisse	Condemned per 10,000	Condamnés par 10 000	0.7218
2023	2	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	930	Septicemia/Toxemia/Congestion	Septicémie/toxémie/congestion	Condemned per 10,000	Condamnés par 10 000	0.5005
2023	2	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	930	Septicemia/Toxemia/Congestion	Septicémie/toxémie/congestion	Condemned per 10,000	Condamnés par 10 000	1.4115
2023	2	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	930	Septicemia/Toxemia/Congestion	Septicémie/toxémie/congestion	Condemned per 10,000	Condamnés par 10 000	0.6817
2023	2	West	Ouest	Cattle	Bovins	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	394.6889
2023	2	East	Est	Cattle	Bovins	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	400.3446
2023	2	Canada	Canada	Cattle	Bovins	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	395.8136
2023	2	West	Ouest	Cattle	Bovins	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	199790
2023	2	East	Est	Cattle	Bovins	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	49594
2023	2	Canada	Canada	Cattle	Bovins	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	249384
2023	3	West	Ouest	Cattle	Bovins	Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem		Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem	Condemned per 10,000	Condamnés par 10 000	1.6092
2023	3	East	Est	Cattle	Bovins	Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem		Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem	Condemned per 10,000	Condamnés par 10 000	3.3176
2023	3	Canada	Canada	Cattle	Bovins	Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem		Condemned/Rejected on Antemortem	Condamnées/Rejetées ante-mortem	Condemned per 10,000	Condamnés par 10 000	1.986
2023	3	West	Ouest	Cattle	Bovins	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	1.6092
2023	3	East	Est	Cattle	Bovins	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	0.7899
2023	3	Canada	Canada	Cattle	Bovins	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	1.4285
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	1	Abscess	Abcès	Condemned per 10,000	Condamnés par 10 000	0.2682
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	1	Abscess	Abcès	Condemned per 10,000	Condamnés par 10 000	4.7395
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	1	Abscess	Abcès	Condemned per 10,000	Condamnés par 10 000	1.2543
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.0447
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.6319
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.1742
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	61	Odour (NOS)	Odeur (NDA)	Condemned per 10,000	Condamnés par 10 000	0.316
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	61	Odour (NOS)	Odeur (NDA)	Condemned per 10,000	Condamnés par 10 000	0.0697
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	71	Melanosis	Mélanose	Condemned per 10,000	Condamnés par 10 000	0.7899
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	71	Melanosis	Mélanose	Condemned per 10,000	Condamnés par 10 000	0.1742
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	220	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.2682
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	220	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.2091
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	250	Serous Atrophy of fat	Atrophie séreuse des graisses	Condemned per 10,000	Condamnés par 10 000	0.2682
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	250	Serous Atrophy of fat	Atrophie séreuse des graisses	Condemned per 10,000	Condamnés par 10 000	1.4218
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	250	Serous Atrophy of fat	Atrophie séreuse des graisses	Condemned per 10,000	Condamnés par 10 000	0.5226
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	340	Edema	Oedème	Condemned per 10,000	Condamnés par 10 000	0.894
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	340	Edema	Oedème	Condemned per 10,000	Condamnés par 10 000	1.4218
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	340	Edema	Oedème	Condemned per 10,000	Condamnés par 10 000	1.0104
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	350	Uremia	Urémie	Condemned per 10,000	Condamnés par 10 000	0.9479
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	350	Uremia	Urémie	Condemned per 10,000	Condamnés par 10 000	0.2091
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	512	Arthritis	Arthrite	Condemned per 10,000	Condamnés par 10 000	0.0447
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	512	Arthritis	Arthrite	Condemned per 10,000	Condamnés par 10 000	0.316
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	512	Arthritis	Arthrite	Condemned per 10,000	Condamnés par 10 000	0.1045
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	545	Hepatitis	Hépatite	Condemned per 10,000	Condamnés par 10 000	1.2963
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	545	Hepatitis	Hépatite	Condemned per 10,000	Condamnés par 10 000	0.316
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	545	Hepatitis	Hépatite	Condemned per 10,000	Condamnés par 10 000	1.0801
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	546	Lymphadenitis	Lymphadénite	Condemned per 10,000	Condamnés par 10 000	0.0447
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	546	Lymphadenitis	Lymphadénite	Condemned per 10,000	Condamnés par 10 000	2.0538
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	546	Lymphadenitis	Lymphadénite	Condemned per 10,000	Condamnés par 10 000	0.4878
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	548	Metritis	Métrite	Condemned per 10,000	Condamnés par 10 000	0.158
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	548	Metritis	Métrite	Condemned per 10,000	Condamnés par 10 000	0.0348
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	550	Myositis (Nos)	Myosite (Nda)	Condemned per 10,000	Condamnés par 10 000	0.0447
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	550	Myositis (Nos)	Myosite (Nda)	Condemned per 10,000	Condamnés par 10 000	0.0348
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	551	Myositis (Eosinophilic)	Myosite (éosinophilique)	Condemned per 10,000	Condamnés par 10 000	0.0447
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	551	Myositis (Eosinophilic)	Myosite (éosinophilique)	Condemned per 10,000	Condamnés par 10 000	0.0348
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	560	Nephritis	Néphrite	Condemned per 10,000	Condamnés par 10 000	0.1341
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	560	Nephritis	Néphrite	Condemned per 10,000	Condamnés par 10 000	0.9479
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	560	Nephritis	Néphrite	Condemned per 10,000	Condamnés par 10 000	0.3136
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	566	Pyelonephritis	Pyélonéphrite	Condemned per 10,000	Condamnés par 10 000	0.1341
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	566	Pyelonephritis	Pyélonéphrite	Condemned per 10,000	Condamnés par 10 000	1.5798
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	566	Pyelonephritis	Pyélonéphrite	Condemned per 10,000	Condamnés par 10 000	0.4529
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	571	Pericarditis	Péricardite	Condemned per 10,000	Condamnés par 10 000	0.2682
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	571	Pericarditis	Péricardite	Condemned per 10,000	Condamnés par 10 000	2.3697
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	571	Pericarditis	Péricardite	Condemned per 10,000	Condamnés par 10 000	0.7317
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	572	Endocarditis	Endocardite	Condemned per 10,000	Condamnés par 10 000	2.3697
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	572	Endocarditis	Endocardite	Condemned per 10,000	Condamnés par 10 000	0.5226
2023	3	West	Ouest	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	0.6258
2023	3	East	Est	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	5.6874
2023	3	Canada	Canada	Cattle	Bovins	Post Mortem Conditions	Conditions - post-mortem	573	Peritonitis	Péritonite	Condemned per 10,000	Condamnés par 10 000	1.7421
